"id","name","code","executive","employee","worker"
occupation_type_employee_454004,"EMPLEADO, VIAJES",454004,True,True,False,
occupation_type_employee_454005,"EMPLEADO, VIAJES/FERROCARRILES",454005,True,True,False,
occupation_type_employee_454006,"EMPLEADO, VIAJES/LINEAS AEREAS",454006,True,True,False,
occupation_type_employee_454007,"EMPLEADO, CONCERTACION DE ENTREVISTAS",454007,True,True,False,
occupation_type_employee_454008,"EMPLEADO, INFORMES",454008,True,True,False,
occupation_type_employee_462002,"EMPLEADO, OPERADOR DE MAQUINA AUTOCOPISTA",462002,True,True,False,
occupation_type_employee_462003,"EMPLEADO, OPERADOR DE FOTOCOPIADORA",462003,True,True,False,
occupation_type_employee_462004,"EMPLEADO, OPERADOR DE MAQUINA REPRODUCTORA DE DOCUMENTOS",462004,True,True,False,
occupation_type_employee_462005,"EMPLEADO, OPERADOR DE MAQUINA MULTICOPISTA",462005,True,True,False,
occupation_type_employee_462006,"EMPLEADO DE OFICINA, OTROS",462006,True,True,False,
occupation_type_employee_711001,ADORNISTAS,711001,True,True,True,
occupation_type_employee_711002,APIRI,711002,True,True,True,
occupation_type_employee_711003,"APUNTALADOR, ADEMADOR, ALADERO, ENTIBADOR, MINAS",711003,True,True,True,
occupation_type_employee_711004,"ARTILLERO, MINAS Y CANTERAS",711004,True,True,True,
occupation_type_employee_711005,APURADOR-LAVADOR DE MINERAL,711005,True,True,True,
occupation_type_employee_711006,ASERRADOR DE PIEDRA,711006,True,True,True,
occupation_type_employee_711007,"BARRENERO, DINAMITERO",711007,True,True,True,
occupation_type_employee_712008,"PEON DE TORRE, PETROLEO",712008,True,True,True,
occupation_type_employee_713001,"AYUDANTE, HORNO ALTO",713001,True,True,True,
occupation_type_employee_714001,AUXILIAR DE TREN DE LAMINACION,714001,True,True,True,
occupation_type_employee_714002,AYUDANTE DE TREN DE LAMINACION,714002,True,True,True,
occupation_type_employee_714010,OPERARIO DE TREN DE LAMINACION,714010,True,True,True,
occupation_type_employee_714011,OPERARIO DE LAMINADO DE REVESTIMIENTO,714011,True,True,True,
occupation_type_employee_714012,OPERARIO DE LAMINADO REVERSIBLE,714012,True,True,True,
occupation_type_employee_715001,AYUDANTE DE HORNO DE SEGUNDA FUSION O DE RECALENTADO,715001,True,True,True,
occupation_type_employee_716008,OPERARIO DE NAVE DE COLADA,716008,True,True,True,
occupation_type_employee_716009,OPERARIO DE COLADA CONTINUA,716009,True,True,True,
occupation_type_employee_733003,"OBRERO TRATAM. PETROLEO CRUDO, CAMPOS EXTRACCION",733003,True,True,True,
occupation_type_employee_737005,OBREROS DE LA COAGULACION DE LATEX,737005,True,True,True,
occupation_type_employee_737006,OBREROS TRATAMIENTO QUIMICO DE MATERIALES RADIACTIVOS,737006,True,True,True,
occupation_type_employee_737007,OBREROS DEL TRATAMIENTO DE DESECHOS RADIACTIVOS,737007,True,True,True,
occupation_type_employee_737008,OBREROS EN LA FABRICACION DE ABONOS,737008,True,True,True,
occupation_type_employee_737009,OBREROS EN LA FABRICACION DE ACIDOS,737009,True,True,True,
occupation_type_employee_737010,"OBRERO, FABRICACION COLORANTES, TINTES, PINTURAS, BARNICES",737010,True,True,True,
occupation_type_employee_737011,"OBRERO, FABRICACION DE CARUSA",737011,True,True,True,
occupation_type_employee_737012,"OBRERO, FABRICACION DE MINIO",737012,True,True,True,
occupation_type_employee_737013,"OBRERO, FABRICACION HIDROGENO, OXIGENO, ACETILENO, OTROS",737013,True,True,True,
occupation_type_employee_737014,"OBRERO, FABRICACION DE EXPLOSIVOS",737014,True,True,True,
occupation_type_employee_737015,"OBRERO, FABRICACION DE COMPRIMIDOS Y GRAGEAS",737015,True,True,True,
occupation_type_employee_742014,OBRERO TEXTIL,742014,True,True,True,
occupation_type_employee_767018,OBRERO DE LA ELABORACION DE VINOS,767018,True,True,True,
occupation_type_employee_767019,OBRERO DE LA FABRICACION DE LEVADURA,767019,True,True,True,
occupation_type_employee_767020,"OBRERO DE LA GERMINACION DE GRANOS,CERVEZA",767020,True,True,True,
occupation_type_employee_767021,OBRERO DE VINOS ACHAMPANADOS,767021,True,True,True,
occupation_type_employee_767022,"OBRERO ELABORACION SODAS, GASEOSAS Y OTRAS BEBIDAS NO ALCOH",767022,True,True,True,
occupation_type_employee_782001,AYUDANTE DE MECANICO DE VEHICULOS DE MOTOR,782001,True,True,True,
occupation_type_employee_785006,AYUDANTE DE HOJALATERIA,785006,True,True,True,
occupation_type_employee_785007,AYUDANTE DE REMACHADOR DE ESTRUCTURAS METALICAS,785007,True,True,True,
occupation_type_employee_785025,"OPERARIO DE MESA DE CORTE, OXICORTADOR",785025,True,True,True,
occupation_type_employee_785026,OPERARIO DE OXICORTE,785026,True,True,True,
occupation_type_employee_811017,OBRERO DEL APOMAZADO DEL CAUCHO,811017,True,True,True,
occupation_type_employee_811018,OBRERO EN LA FABRIC. DE ARTICULOS DE CAUCHO,811018,True,True,True,
occupation_type_employee_813001,AYUDANTE DE REENCAUCHADOR DE NEUMATICOS,813001,True,True,True,
occupation_type_employee_843004,OBRERO DE LA ELABOR. DE PREFABRICADOS DE HORMIGON ARMADO,843004,True,True,True,
occupation_type_employee_843005,OBRERO DE LA ELABORACION DE PROD.HORMIGON ARMADO,843005,True,True,True,
occupation_type_employee_843006,OBRERO DE LA ELABORACION DE FIBROCEMENTO DE AMIANTO,843006,True,True,True,
occupation_type_employee_843007,OBRERO DE LA FABRICACION DE PIEDRA ARTIFICIAL,843007,True,True,True,
occupation_type_employee_843008,OBRERO DE LA FABRIC. DE AGLOMERADOS DE PIEDRA ARTIFICIAL,843008,True,True,True,
occupation_type_employee_843009,OBRERO DE LA FABRICACION DE PAPEL Y TELA DE ESMERIL(LIJA),843009,True,True,True,
occupation_type_employee_843010,OBRERO DE LA FAB. DE TELAS Y PAPELES PREVESTIDOS,843010,True,True,True,
occupation_type_employee_843011,LOSETERO FABRICACION DE LOCETAS Y MOSAICOS,843011,True,True,True,
occupation_type_employee_843012,OBRERO DE LA PREPARACION DE ARENAS SILICEAS PARA FILTROS,843012,True,True,True,
occupation_type_employee_843013,OTROS OBREROS DE LA FABRICACION DE PROD. DERIVADOS,843013,True,True,True,
occupation_type_employee_844018,OBRERO DE IMPERMEABILIZACION DE TELAS AL ACEITE,844018,True,True,True,
occupation_type_employee_844019,OBRERO DE LA ELABORACION DE PRODUCTOS DE CORCHO,844019,True,True,True,
occupation_type_employee_844020,OBRERO DE LA ELABORACION DE CUERDAS DE TRIPA,844020,True,True,True,
occupation_type_employee_844021,OBRERO DE LA FABRICACION DE LINOLEO,844021,True,True,True,
occupation_type_employee_844022,OBRERO DE LA FABRIC.DE PELICULAS Y PAPEL FOTOGRAFICO,844022,True,True,True,
occupation_type_employee_844023,OBRERO DE LA FABRICACION DE JUGUETES DE MADERA,844023,True,True,True,
occupation_type_employee_844024,OBRERO DE FABRICACION DE JUGUETE METALICOS,844024,True,True,True,
occupation_type_employee_844025,OBRERO DE TRAT. Y REVEST. DE ALQUITRAN O ASFALTO DEL PAPEL,844025,True,True,True,
occupation_type_employee_844026,OBRERO EN LA ELABORACION DE TELAS ACEITADAS,844026,True,True,True,
occupation_type_employee_844027,OBRERO EN LA FABRICACION DE BOTONES,844027,True,True,True,
occupation_type_employee_844028,OBRERO EN LA FABRICACION DE ADORNOS ARTIFICIALES,844028,True,True,True,
occupation_type_employee_861001,ADOQUINEROS,861001,True,True,True,
occupation_type_employee_861002,ADOQUINADOR-PAVIMENTADOR,861002,True,True,True,
occupation_type_employee_861003,ALBAÑIL,861003,True,True,True,
occupation_type_employee_861004,ALBAÑILERO,861004,True,True,True,
occupation_type_employee_861005,ALBAÑIL EN GENERAL,861005,True,True,True,
occupation_type_employee_861006,"COLOCACION DE LOSAS,SUELO, SOLADOR",861006,True,True,True,
occupation_type_employee_861007,COLOCADOR DE LABRILLOS EN GENERAL,861007,True,True,True,
occupation_type_employee_861008,"CONSTRUCTOR DE CASAS, ALBANIL",861008,True,True,True,
occupation_type_employee_861009,"CONSTRUCTOR DE ALCANTARILLAS, ALBAÐIL",861009,True,True,True,
occupation_type_employee_861010,ENLOSADOR,861010,True,True,True,
occupation_type_employee_861011,"ESTUFISTA,FUMISTA ALBAÐIL EN LA INDUSTRIA",861011,True,True,True,
occupation_type_employee_861012,MAMPOSTERO,861012,True,True,True,
occupation_type_employee_861013,"MARMOLISTA, CONSTRUCCION",861013,True,True,True,
occupation_type_employee_861014,"MOSAISTA,COLOCADOR DE MOSAICOS",861014,True,True,True,
occupation_type_employee_861015,PAVIMENTADOR,861015,True,True,True,
occupation_type_employee_861016,REJUNTADOR DE MAMPOSTERIA CAREADA Y CONCERTADA,861016,True,True,True,
occupation_type_employee_861017,"RESTAURADOR DE MAMPOSTERIA DE CONSTRUC.HISTORIC.,ALBAÐIL",861017,True,True,True,
occupation_type_employee_861018,SOLADOR EN MOSAICO,861018,True,True,True,
occupation_type_employee_861019,SOLADOR DE LABRILLOS O BALDOSAS,861019,True,True,True,
occupation_type_employee_861020,"SOLADOR EN MATERIALES PLASTICAS, SINTASOL",861020,True,True,True,
occupation_type_employee_862001,ARMADOR DE HORMIGON,862001,True,True,True,
occupation_type_employee_862002,"CARPINTERO DE ARMA, TRABAJO DE ENCOFRADO",862002,True,True,True,
occupation_type_employee_862003,"CEMENTERO DE HORMIGON ARMADO,EN GENERAL",862003,True,True,True,
occupation_type_employee_862004,"CEMENTERO,TRABAJO DE ACABADO",862004,True,True,True,
occupation_type_employee_862005,ENCOFRADOR EN MADERA,862005,True,True,True,
occupation_type_employee_862006,ENFOSCADOR,862006,True,True,True,
occupation_type_employee_862007,EN TERRAZO,862007,True,True,True,
occupation_type_employee_862008,OBRERO DEL CURADO DEL HORMIGON,862008,True,True,True,
occupation_type_employee_862010,"SOLADOR EN TERRAZO, PAVIMENTO CONTINUO",862010,True,True,True,
occupation_type_employee_862011,VESTIMIENTOS CON HORMIGON,862011,True,True,True,
occupation_type_employee_863001,"COLOCADOR DE CUBIERTAS DE ASFALTO, DE JUNCO DE METAL",863001,True,True,True,
occupation_type_employee_863002,"COLOCADOR DE TEJAS, TECHADOR",863002,True,True,True,
occupation_type_employee_863003,OTROS TECHADORES,863003,True,True,True,
occupation_type_employee_863004,"TECHADOR EN GENERAL, PIZARRA, TEJA, ASFALTO, MATERIALES SIN",863004,True,True,True,
occupation_type_employee_863005,EN METAL DE PAJA Y SIMILARES,863005,True,True,True,
occupation_type_employee_864001,"CARPINTERO EN CONSTRUC EN GRAL,EXC:ARMA,TRAB.DE ENCOFRADO",864001,True,True,True,
occupation_type_employee_864002,"CALAFATERO,CARPINTERO",864002,True,True,True,
occupation_type_employee_864003,CARPINTERO-EBANISTA DE CONSTRUCCION,864003,True,True,True,
occupation_type_employee_864004,CARPINTERO DE AVIACION,864004,True,True,True,
occupation_type_employee_864005,"CARPINTERO EBANISTA, CONSTRUCCION DE EDIFICIOS",864005,True,True,True,
occupation_type_employee_864006,"CARPINTERO EBANISTA, CONSTRUCCION DE BARCOS",864006,True,True,True,
occupation_type_employee_864007,CARPINTERO-ARMADOR DE EMBARCACIONES,864007,True,True,True,
occupation_type_employee_864008,CARPINTERO NAVAL O CALAFATERO,864008,True,True,True,
occupation_type_employee_864009,CARPINTERO DE RIVERA,864009,True,True,True,
occupation_type_employee_864010,CARPINTERO DE PUERTA Y VENTANAS,864010,True,True,True,
occupation_type_employee_864011,COLOCADOR DE PARQUET,864011,True,True,True,
occupation_type_employee_864012,ENTARUGADOR DE PAVIMENTOS,864012,True,True,True,
occupation_type_employee_864013,"MONTADOR DE EBANISTERIA, EDIFICACION",864013,True,True,True,
occupation_type_employee_864014,"PARQUETERO, COLOCA PISOS DE PARQUET",864014,True,True,True,
occupation_type_employee_864015,PORTAVENTANERO,864015,True,True,True,
occupation_type_employee_865001,DECORADOR EN YESO FIBROSO,865001,True,True,True,
occupation_type_employee_865002,ENLISTONADOR,865002,True,True,True,
occupation_type_employee_865003,"ENLUCIDOR EN YESO, EN GENERAL",865003,True,True,True,
occupation_type_employee_865004,"ESCAYOLISTA-DECORADOR, ESCAYOLISTA",865004,True,True,True,
occupation_type_employee_865005,"ESTUQUISTA-DECORADOR,ESCOYOLISTA",865005,True,True,True,
occupation_type_employee_865006,LISTONERO,865006,True,True,True,
occupation_type_employee_865007,REVOCADOR,865007,True,True,True,
occupation_type_employee_865008,YESERO EN GENERAL,865008,True,True,True,
occupation_type_employee_867001,CRISTALERO DE EDIFICIO,867001,True,True,True,
occupation_type_employee_867002,CRISTALERO DE CLAROBOYAS,867002,True,True,True,
occupation_type_employee_867003,COLOCADOR DE VIDRIOS EN VENTANAS,867003,True,True,True,
occupation_type_employee_867004,COLOCADOR DE LUNAS DE VEHICULOS,867004,True,True,True,
occupation_type_employee_867005,"VIDRIERO, COLOCADOR DE VIDRIOS",867005,True,True,True,
occupation_type_employee_868001,"ASFALTO, GRANO DE ARENA Y MATERIALES SIMILARES",868001,True,True,True,
occupation_type_employee_868004,COLOCADOR DE BALDOSAS SINTETICAS,868004,True,True,True,
occupation_type_employee_868005,COLOCADOR DE CAÐERIAS PRINCIPALES DE AGUA,868005,True,True,True,
occupation_type_employee_868006,COLOCADOR DE CABLES GRUESOS SUBTERRANEOS,868006,True,True,True,
occupation_type_employee_868007,"COLOCADOR DE TUBOS, CONDUCCIONES",868007,True,True,True,
occupation_type_employee_868008,CONSTRUCTOR DE CANALIZACION POR TUBOS,868008,True,True,True,
occupation_type_employee_868010,MONTADOR DE ANDAMIOS,868010,True,True,True,
occupation_type_employee_868011,MONTADOR DE ELEMENTOS PREFABRIC.DE LA EDIFICAC.,868011,True,True,True,
occupation_type_employee_868012,"MONTADOR,EDIFICACION CON ELEMENTOS PREFABRICADO",868012,True,True,True,
occupation_type_employee_868013,"OBRERO DE CONSERVACION, REPARACION Y MANTENIMIENTO DE EDIFI",868013,True,True,True,
occupation_type_employee_868014,OBRERO DE REVEST.DE SUELOS DE BALDOSAS SINTETICAS,868014,True,True,True,
occupation_type_employee_868015,OBRERO ESPECIALIZADO EN SUELO REVESTIDOS CON ASFALTO,868015,True,True,True,
occupation_type_employee_868016,OBRERO ESPECIALIZADO EN APEOS,868016,True,True,True,
occupation_type_employee_868017,POCERO,868017,True,True,True,
occupation_type_employee_868019,"SOLADOR,LADRILLOS Y BALDOSAS DE MATERIAL SINTETICO",868019,True,True,True,
occupation_type_employee_868020,TRABAJADOR EN LA CONSTRUCCION Y REPACIONES,868020,True,True,True,
occupation_type_employee_868021,CAPATAZ DE CONSTRUCCIÓN,868021,True,True,True,
occupation_type_employee_868022,OFICIAL DE CONSTRUCCIÓN,868022,True,True,True,
occupation_type_employee_882001,"AUXILIAR DE LA CAMARA DE MAQUINAS,BARCOS",882001,True,True,True,
occupation_type_employee_882003,FOGONERO DE BARCO,882003,True,True,True,
occupation_type_employee_882004,LIMPIADOR DE MAQUINAS.BARCOS,882004,True,True,True,
occupation_type_employee_883001,AYUDANTE DE MAQUINISTAS DE TREN,883001,True,True,True,
occupation_type_employee_886005,"OBRERO DE COMPUERTAS DE EVACUACION,EXCLUSAS EN DIQUE SECO",886005,True,True,True,
occupation_type_employee_911001,"VENDEDOR AMBULANTE, CEREALES: AVENA, CEBADA, TRIGO, ETC.",911001,True,True,True,
occupation_type_employee_911002,"VENDEDOR AMBULANTE, ESPECERIAS: CANELA, CLAVO DE OLOR, PIMI",911002,True,True,True,
occupation_type_employee_911003,"VENDEDOR AMBULANTE, FRUTA FRESCA",911003,True,True,True,
occupation_type_employee_911004,"VENDEDOR AMBULANTE, HORTALIZAS: AJO, CEBOLLA, CHOCLO, VAINI",911004,True,True,True,
occupation_type_employee_911005,"VENDEDOR AMBULANTE, MENESTRAS: FRIJOLES, GARBANZOS, LENTEJA",911005,True,True,True,
occupation_type_employee_911006,"VENDEDOR AMBULANTE, TUBERCULOS: CAMOTE, PAPA, YUCA, ETC.",911006,True,True,True,
occupation_type_employee_912001,"VENDEDOR AMBULANTE, ANTICUCHOS",912001,True,True,True,
occupation_type_employee_912002,"VENDEDOR AMBULANTE, CEBICHES Y DERIVADOS",912002,True,True,True,
occupation_type_employee_912003,"VENDEDOR AMBULANTE, CHURROS",912003,True,True,True,
occupation_type_employee_912004,"VENDEDOR AMBULANTE, EMOLIENTE",912004,True,True,True,
occupation_type_employee_912005,"VENDEDOR AMBULANTE, JUGOS Y REFRESCOS",912005,True,True,True,
occupation_type_employee_912006,"VENDEDOR AMBULANTE, PICANTES",912006,True,True,True,
occupation_type_employee_912007,"VENDEDOR AMBULANTE, RASPADILLAS",912007,True,True,True,
occupation_type_employee_912008,"VENDEDOR AMBULANTE, SALCHIPAPAS",912008,True,True,True,
occupation_type_employee_912009,"VENDEDOR AMBULANTE, SANDWICH",912009,True,True,True,
occupation_type_employee_912010,"VENDEDOR AMBULANTE, COMIDAS PREPARADAS EN LA CALLE, OTROS",912010,True,True,True,
occupation_type_employee_913001,"VENDEDOR AMBULANTE, ALFALFA Y FORRAJE",913001,True,True,True,
occupation_type_employee_913002,"VENDEDOR AMBULANTE, COCA",913002,True,True,True,
occupation_type_employee_913003,"VENDEDOR AMBULANTE, FLORES",913003,True,True,True,
occupation_type_employee_913004,"VENDEDOR AMBULANTE, PLANTAS Y SEMILLAS",913004,True,True,True,
occupation_type_employee_913005,"VENDEDOR AMBULANTE, COCHINILLA",913005,True,True,True,
occupation_type_employee_914001,"VENDEDOR AMBULANTE, CAMARONES Y LANGOSTINOS",914001,True,True,True,
occupation_type_employee_914002,"VENDEDOR AMBULANTE, CARNE DE: BALLENA, LOBO MARINO, TORTUGA",914002,True,True,True,
occupation_type_employee_914003,"VENDEDOR AMBULANTE, MARISCOS: CHOROS, CONCHAS, ETC.",914003,True,True,True,
occupation_type_employee_914004,"VENDEDOR AMBULANTE, PESCADOS: BONITO, JUREL, PEJERREY, TRUC",914004,True,True,True,
occupation_type_employee_915001,"VENDEDOR AMBULANTE, ANIMALES VIVOS: CONEJOS, GATOS, PERROS,",915001,True,True,True,
occupation_type_employee_915002,"VENDEDOR AMBULANTE, AVES VIVOS Y/O SUS CARNES",915002,True,True,True,
occupation_type_employee_915003,"VENDEDOR AMBULANTE, CARNES: PORCINO, VACUNO, ETC.",915003,True,True,True,
occupation_type_employee_915004,"VENDEDOR AMBULANTE, REPARTIDOR DE LECHE",915004,True,True,True,
occupation_type_employee_916001,"VENDEDOR AMBULANTE, PRODUCTOS FARMACEUTICOS: ALCOHOL, ALGOD",916001,True,True,True,
occupation_type_employee_916002,"VENDEDOR AMBULANTE, CORTEZAS Y HIERBAS/ USO MEDICINAL",916002,True,True,True,
occupation_type_employee_916003,"VENDEDOR AMBULANTE, RAICES DE PLANTAS/ USO MEDICINAL",916003,True,True,True,
occupation_type_employee_917001,"VENDEDOR AMBULANTE, ACEITE COMESTIBLE",917001,True,True,True,
occupation_type_employee_917002,"VENDEDOR AMBULANTE, CAFE TOSTADO, MOLIDO, ENVASADO Y/O GRAN",917002,True,True,True,
occupation_type_employee_917003,"VENDEDOR AMBULANTE, CARAMELOS, CONFITES, CHOCOLATES, GALLET",917003,True,True,True,
occupation_type_employee_917004,"VENDEDOR AMBULANTE, HELADOS, HIELO, MARCIANOS, ETC.",917004,True,True,True,
occupation_type_employee_917005,"VENDEDOR AMBULANTE, PAN, PASTELES",917005,True,True,True,
occupation_type_employee_917006,"VENDEDOR AMBULANTE, PRODUCTOS LACTEOS, FIDEOS, HARINAS, AZU",917006,True,True,True,
occupation_type_employee_917007,"VENDEDOR AMBULANTE, PRODUCTOS ALIMENTICIOS PARA ANIMALES/ A",917007,True,True,True,
